Symptom,noteatFood
前臂旋转痛,腐竹
前臂旋转痛,白扁豆
前臂旋转痛,草鱼
前臂旋转痛,啤酒
前臂旋转痛,白酒
前臂旋转痛,腐竹
前臂旋转痛,白扁豆
前臂旋转痛,啤酒
前臂旋转痛,白酒
前臂旋转痛,腐竹
前臂旋转痛,白扁豆
前臂旋转痛,啤酒
前臂旋转痛,白酒
前臂旋转痛,腐竹
前臂旋转痛,白扁豆
前臂旋转痛,红葡萄酒
前臂旋转痛,白酒
前臂旋转痛,腐竹
前臂旋转痛,白扁豆
前臂旋转痛,鹿肉
前臂旋转痛,鸡肝
前臂旋转痛,杏仁
前臂旋转痛,虾皮
前臂旋转痛,鹿肉
前臂旋转痛,鸡肝
前臂旋转痛,杏仁
前臂旋转痛,虾皮
前臂旋转痛,白酒
前臂旋转痛,咸鸭蛋
前臂旋转痛,花生仁（炸）
前臂旋转痛,咸鱼
桡骨茎突部局限性疼痛,白酒
桡骨茎突部局限性疼痛,腐竹
桡骨茎突部局限性疼痛,白扁豆
桡骨茎突部局限性疼痛,草鱼
桡骨茎突部局限性疼痛,腐竹
桡骨茎突部局限性疼痛,白扁豆
桡骨茎突部局限性疼痛,草鱼
桡骨茎突部局限性疼痛,油条
桡骨茎突部局限性疼痛,鹿肉
桡骨茎突部局限性疼痛,鸡肝
桡骨茎突部局限性疼痛,杏仁
桡骨茎突部局限性疼痛,虾皮
桡骨茎突部局限性疼痛,蜂蜜
桡骨茎突部局限性疼痛,啤酒
桡骨茎突部局限性疼痛,白酒
桡骨茎突部局限性疼痛,栗子（熟）
前臂旋后功能受限,白酒
前臂旋后功能受限,腐竹
前臂旋后功能受限,白扁豆
前臂旋后功能受限,草鱼
前臂旋后功能受限,啤酒
前臂旋后功能受限,白酒
前臂旋后功能受限,腐竹
前臂旋后功能受限,白扁豆
前臂旋后功能受限,腐竹
前臂旋后功能受限,白扁豆
前臂旋后功能受限,草鱼
前臂旋后功能受限,油条
前臂旋后功能受限,啤酒
前臂旋后功能受限,白酒
前臂旋后功能受限,腐竹
前臂旋后功能受限,白扁豆
前臂旋后功能受限,红葡萄酒
前臂旋后功能受限,白酒
前臂旋后功能受限,腐竹
前臂旋后功能受限,白扁豆
前臂旋后功能受限,鹿肉
前臂旋后功能受限,鸡肝
前臂旋后功能受限,杏仁
前臂旋后功能受限,虾皮
前臂旋后功能受限,鹿肉
前臂旋后功能受限,鸡肝
前臂旋后功能受限,杏仁
前臂旋后功能受限,虾皮
前臂旋后功能受限,啤酒
前臂旋后功能受限,白酒
前臂旋后功能受限,淡菜(鲜)
前臂旋后功能受限,猪脑
桡骨茎突剧痛,白酒
桡骨茎突剧痛,腐竹
桡骨茎突剧痛,白扁豆
桡骨茎突剧痛,草鱼
桡骨茎突剧痛,腐竹
桡骨茎突剧痛,白扁豆
桡骨茎突剧痛,草鱼
桡骨茎突剧痛,油条
桡骨茎突剧痛,面肥
桡骨茎突剧痛,啤酒
桡骨茎突剧痛,白酒
桡骨茎突剧痛,腐竹
桡骨茎突剧痛,鹿肉
桡骨茎突剧痛,鸡肝
桡骨茎突剧痛,杏仁
桡骨茎突剧痛,虾皮
前臂外伤后疼痛,白酒
前臂外伤后疼痛,腐竹
前臂外伤后疼痛,白扁豆
前臂外伤后疼痛,草鱼
前臂外伤后疼痛,腐竹
前臂外伤后疼痛,白扁豆
前臂外伤后疼痛,草鱼
前臂外伤后疼痛,油条
前臂外伤后疼痛,啤酒
前臂外伤后疼痛,白酒
前臂外伤后疼痛,腐竹
前臂外伤后疼痛,白扁豆
前臂外伤后疼痛,鹿肉
前臂外伤后疼痛,鸡肝
前臂外伤后疼痛,杏仁
前臂外伤后疼痛,虾皮
儿童反复骨折,啤酒
儿童反复骨折,白酒
儿童反复骨折,腐竹
儿童反复骨折,白扁豆
儿童反复骨折,啤酒
儿童反复骨折,白酒
儿童反复骨折,腐竹
儿童反复骨折,白扁豆
儿童反复骨折,啤酒
儿童反复骨折,白酒
儿童反复骨折,腐竹
儿童反复骨折,白扁豆
儿童反复骨折,白砂糖
儿童反复骨折,花生（炒）
儿童反复骨折,青豆
儿童反复骨折,白扁豆
骨脆,啤酒
骨脆,白酒
骨脆,腐竹
骨脆,白扁豆
骨脆,螃蟹
骨脆,龙虾
骨脆,河虾
骨脆,河蚌
骨脆,鹿肉
骨脆,鸡肝
骨脆,杏仁
骨脆,核桃
扁平足,啤酒
扁平足,白酒
扁平足,腐竹
扁平足,白扁豆
扁平足,面肥
扁平足,啤酒
扁平足,红葡萄酒
扁平足,白酒
扁平足,螃蟹
扁平足,龙虾
扁平足,河虾
扁平足,河蚌
耳硬化症,啤酒
耳硬化症,白酒
耳硬化症,腐竹
耳硬化症,白扁豆
耳硬化症,黄酒
耳硬化症,白酒
耳硬化症,鸭血(白鸭)
耳硬化症,杏仁
耳硬化症,螃蟹
耳硬化症,龙虾
耳硬化症,河虾
耳硬化症,河蚌
串珠肋,啤酒
串珠肋,白酒
串珠肋,腐竹
串珠肋,白扁豆
串珠肋,螃蟹
串珠肋,龙虾
串珠肋,河虾
串珠肋,河蚌
串珠肋,白砂糖
串珠肋,咸鸭蛋
串珠肋,花生（炒）
串珠肋,白扁豆
腕关节内积血及...,啤酒
腕关节内积血及...,白酒
腕关节内积血及...,腐竹
腕关节内积血及...,白扁豆
腕关节内积血及...,腐竹
腕关节内积血及...,白扁豆
腕关节内积血及...,草鱼
腕关节内积血及...,油条
腕关节内积血及...,荠菜根
腕关节内积血及...,螺丝菜
腕关节内积血及...,干腌菜
腕关节内积血及...,绿豆
腕关节内积血及...,啤酒
腕关节内积血及...,白酒
腕关节内积血及...,腐竹
腕关节内积血及...,白扁豆
腕关节内积血及...,啤酒
腕关节内积血及...,白酒
腕关节内积血及...,鸭血(白鸭)
腕关节内积血及...,绿豆
腕关节内积血及...,白酒
腕关节内积血及...,辣椒(红、尖、干)
腕关节内积血及...,大葱
腕关节内积血及...,白酒
腕关节内积血及...,咸鸭蛋
腕关节内积血及...,花生仁（炸）
腕关节内积血及...,咸鱼
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,腐竹
肘关节脱位,白扁豆
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,腐竹
肘关节脱位,白扁豆
肘关节脱位,面肥
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,腐竹
肘关节脱位,腐竹
肘关节脱位,白扁豆
肘关节脱位,草鱼
肘关节脱位,猪油（板油）
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,腐竹
肘关节脱位,白扁豆
肘关节脱位,白酒
肘关节脱位,螃蟹
肘关节脱位,蛤蜊
肘关节脱位,猪肚
肘关节脱位,啤酒
肘关节脱位,白酒
肘关节脱位,淡菜(鲜)
肘关节脱位,猪脑
肘关节脱位,白酒
肘关节脱位,咸鸭蛋
肘关节脱位,花生仁（炸）
肘关节脱位,咸鱼
肘部剧烈疼痛，...,啤酒
肘部剧烈疼痛，...,白酒
肘部剧烈疼痛，...,腐竹
肘部剧烈疼痛，...,白扁豆
肘部剧烈疼痛，...,啤酒
肘部剧烈疼痛，...,白酒
肘部剧烈疼痛，...,腐竹
肘部剧烈疼痛，...,白扁豆
肘部剧烈疼痛，...,白砂糖
肘部剧烈疼痛，...,啤酒
肘部剧烈疼痛，...,白酒
肘部剧烈疼痛，...,咸鸭蛋
肘部剧烈疼痛，...,白酒
肘部剧烈疼痛，...,咸鸭蛋
肘部剧烈疼痛，...,花生仁（炸）
肘部剧烈疼痛，...,咸鱼
肘部剧烈疼痛，...,杏仁
肘部剧烈疼痛，...,腐竹
肘部剧烈疼痛，...,白扁豆
肘部剧烈疼痛，...,沙丁鱼
前臂短缩,啤酒
前臂短缩,白酒
前臂短缩,腐竹
前臂短缩,白扁豆
前臂短缩,腐竹
前臂短缩,白扁豆
前臂短缩,草鱼
前臂短缩,猪油（板油）
前臂短缩,啤酒
前臂短缩,白酒
前臂短缩,腐竹
前臂短缩,白扁豆
前臂短缩,白酒
前臂短缩,咸鸭蛋
前臂短缩,花生仁（炸）
前臂短缩,咸鱼
前臂和腕部的疼痛,啤酒
前臂和腕部的疼痛,白酒
前臂和腕部的疼痛,腐竹
前臂和腕部的疼痛,白扁豆
前臂和腕部的疼痛,啤酒
前臂和腕部的疼痛,红葡萄酒
前臂和腕部的疼痛,白酒
前臂和腕部的疼痛,腐竹
前臂和腕部的疼痛,红葡萄酒
前臂和腕部的疼痛,白酒
前臂和腕部的疼痛,腐竹
前臂和腕部的疼痛,白扁豆
前臂和腕部的疼痛,鹿肉
前臂和腕部的疼痛,鸡肝
前臂和腕部的疼痛,杏仁
前臂和腕部的疼痛,虾皮
斜形骨折,啤酒
斜形骨折,白酒
斜形骨折,腐竹
斜形骨折,白扁豆
斜形骨折,啤酒
斜形骨折,白酒
斜形骨折,腐竹
斜形骨折,白扁豆
斜形骨折,鹿肉
斜形骨折,鸡肝
斜形骨折,杏仁
斜形骨折,虾皮
青枝骨折,腐竹
青枝骨折,白扁豆
青枝骨折,草鱼
青枝骨折,油条
骨斑点,腐竹
骨斑点,白扁豆
骨斑点,草鱼
骨斑点,油条
肢骨纹状肥大,腐竹
肢骨纹状肥大,白扁豆
肢骨纹状肥大,草鱼
肢骨纹状肥大,油条
肢骨纹状肥大,啤酒
肢骨纹状肥大,白酒
肢骨纹状肥大,鸭血(白鸭)
肢骨纹状肥大,绿豆
肢骨纹状肥大,赤小豆
肢骨纹状肥大,白扁豆
肢骨纹状肥大,田螺
肢骨纹状肥大,海螺
肘外侧夜间痛,白酒
肘外侧夜间痛,腐竹
肘外侧夜间痛,白扁豆
肘外侧夜间痛,草鱼
肘外侧夜间痛,啤酒
肘外侧夜间痛,白酒
肘外侧夜间痛,腐竹
肘外侧夜间痛,白扁豆
肘外侧夜间痛,啤酒
肘外侧夜间痛,白酒
肘外侧夜间痛,腐竹
肘外侧夜间痛,白扁豆
肘关节疼痛,白酒
肘关节疼痛,腐竹
肘关节疼痛,白扁豆
肘关节疼痛,草鱼
肘关节疼痛,啤酒
肘关节疼痛,白酒
肘关节疼痛,腐竹
肘关节疼痛,白扁豆
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,腐竹
粉碎性骨折,白扁豆
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,腐竹
粉碎性骨折,白扁豆
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,腐竹
粉碎性骨折,白扁豆
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,腐竹
粉碎性骨折,白扁豆
粉碎性骨折,螺丝菜
粉碎性骨折,干腌菜
粉碎性骨折,咸鸭蛋
粉碎性骨折,腐竹
粉碎性骨折,腐竹
粉碎性骨折,白扁豆
粉碎性骨折,蚝豉
粉碎性骨折,蛤蜊
粉碎性骨折,松子仁
粉碎性骨折,核桃
粉碎性骨折,青豆
粉碎性骨折,绿豆
粉碎性骨折,河蚌
粉碎性骨折,蒜黄
粉碎性骨折,姜
粉碎性骨折,大蒜
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,鸭血(白鸭)
粉碎性骨折,绿豆
粉碎性骨折,啤酒
粉碎性骨折,白酒
粉碎性骨折,鸭血(白鸭)
粉碎性骨折,绿豆
粉碎性骨折,干腌菜
粉碎性骨折,白酒
粉碎性骨折,咸鸭蛋
粉碎性骨折,鸡
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,腐竹
肘关节不能屈曲,白扁豆
肘关节不能屈曲,腐竹
肘关节不能屈曲,白扁豆
肘关节不能屈曲,草鱼
肘关节不能屈曲,猪油（板油）
肘关节不能屈曲,面肥
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,腐竹
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,腐竹
肘关节不能屈曲,白扁豆
肘关节不能屈曲,面肥
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,腐竹
肘关节不能屈曲,啤酒
肘关节不能屈曲,红葡萄酒
肘关节不能屈曲,白酒
肘关节不能屈曲,腐竹
肘关节不能屈曲,杏仁
肘关节不能屈曲,腐竹
肘关节不能屈曲,白扁豆
肘关节不能屈曲,沙丁鱼
肘关节不能屈曲,白酒
肘关节不能屈曲,杏仁
肘关节不能屈曲,绿豆
肘关节不能屈曲,黑豆
肘关节不能屈曲,鸭血(白鸭)
肘关节不能屈曲,鸡爪
肘关节不能屈曲,鸡翅
肘关节不能屈曲,鹅肉
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,咸鸭蛋
肘关节不能屈曲,油豆腐
肘关节不能屈曲,啤酒
肘关节不能屈曲,白酒
肘关节不能屈曲,咸鸭蛋
肘关节不能屈曲,花生仁（炸）
撕脱骨折,啤酒
撕脱骨折,白酒
撕脱骨折,腐竹
撕脱骨折,白扁豆
撕脱骨折,腐竹
撕脱骨折,白扁豆
撕脱骨折,草鱼
撕脱骨折,猪油（板油）
撕脱骨折,干腌菜
撕脱骨折,啤酒
撕脱骨折,黑豆
撕脱骨折,腐竹
撕脱骨折,干腌菜
撕脱骨折,腐竹
撕脱骨折,白扁豆
撕脱骨折,草鱼
撕脱骨折,面肥
撕脱骨折,啤酒
撕脱骨折,白酒
撕脱骨折,腐竹
撕脱骨折,啤酒
撕脱骨折,白酒
撕脱骨折,螃蟹
撕脱骨折,蛤蜊
撕脱骨折,白酒
撕脱骨折,杏仁
撕脱骨折,腐竹
撕脱骨折,田螺
肺部转移,白酒
肺部转移,腐竹
肺部转移,白扁豆
肺部转移,草鱼
肺部转移,啤酒
肺部转移,白酒
肺部转移,腐竹
肺部转移,白扁豆
肺部转移,白酒
肺部转移,腐竹
肺部转移,白扁豆
肺部转移,草鱼
肺部转移,啤酒
肺部转移,江米酒
肺部转移,白酒
肺部转移,淡菜(鲜)
肩关节痛,白酒
肩关节痛,腐竹
肩关节痛,白扁豆
肩关节痛,草鱼
肩关节痛,鹿肉
肩关节痛,腐竹
肩关节痛,白扁豆
肩关节痛,河虾
肩关节痛,白砂糖
肩关节痛,啤酒
肩关节痛,白酒
肩关节痛,烤鸭
腰椎膨出,白酒
腰椎膨出,腐竹
腰椎膨出,白扁豆
腰椎膨出,草鱼
肌肉撕裂,白酒
肌肉撕裂,腐竹
肌肉撕裂,白扁豆
肌肉撕裂,草鱼
肌肉撕裂,腐竹
肌肉撕裂,白扁豆
肌肉撕裂,草鱼
肌肉撕裂,猪油（板油）
肌肉撕裂,干腌菜
肌肉撕裂,啤酒
肌肉撕裂,白酒
肌肉撕裂,羊油
第3腰椎横突的...,白酒
第3腰椎横突的...,腐竹
第3腰椎横突的...,白扁豆
第3腰椎横突的...,草鱼
第3腰椎横突的...,啤酒
第3腰椎横突的...,白酒
第3腰椎横突的...,咸鸭蛋
第3腰椎横突的...,腐竹
指(趾)肿胀,白酒
指(趾)肿胀,腐竹
指(趾)肿胀,白扁豆
指(趾)肿胀,草鱼
指(趾)肿胀,啤酒
指(趾)肿胀,红葡萄酒
指(趾)肿胀,白酒
指(趾)肿胀,腐竹
指(趾)肿胀,白酒
指(趾)肿胀,鸭血(白鸭)
指(趾)肿胀,田螺
指(趾)肿胀,蛏子
指(趾)肿胀,鸭血(白鸭)
指(趾)肿胀,鸡爪
指(趾)肿胀,鸡翅
指(趾)肿胀,鹅肉
指(趾)肿胀,羊油
指(趾)肿胀,猪网油
指(趾)肿胀,猪肉(肥)
指(趾)肿胀,羊肉(肥瘦)
指(趾)肿胀,虾皮
指(趾)肿胀,虾米
指(趾)肿胀,田螺
指(趾)肿胀,河虾
指(趾)肿胀,杏仁
指(趾)肿胀,沙丁鱼
指(趾)肿胀,三文鱼
指(趾)肿胀,海虾
手指发僵疼痛,白酒
手指发僵疼痛,腐竹
手指发僵疼痛,白扁豆
手指发僵疼痛,草鱼
手指发僵疼痛,啤酒
手指发僵疼痛,白酒
手指发僵疼痛,腐竹
手指发僵疼痛,白扁豆
手指发僵疼痛,干腌菜
手指发僵疼痛,鸡肝
手指发僵疼痛,花生
手指发僵疼痛,腐竹
手指发僵疼痛,鸭血(白鸭)
手指发僵疼痛,鸡爪
手指发僵疼痛,鸡翅
手指发僵疼痛,鹅肉
手指发僵疼痛,杏仁
手指发僵疼痛,沙丁鱼
手指发僵疼痛,三文鱼
手指发僵疼痛,海虾
脊柱后突,啤酒
脊柱后突,白酒
脊柱后突,腐竹
脊柱后突,白扁豆
脊柱后突,鹿肉
脊柱后突,腐竹
脊柱后突,白扁豆
脊柱后突,淡菜（干）
脊柱后突,腐竹
脊柱后突,白扁豆
脊柱后突,草鱼
脊柱后突,猪油（板油）
脊柱后突,啤酒
脊柱后突,红葡萄酒
脊柱后突,白酒
脊柱后突,螃蟹
脊柱后突,螃蟹
脊柱后突,龙虾
脊柱后突,河虾
脊柱后突,河蚌
脊柱后突,白砂糖
脊柱后突,咸鸭蛋
脊柱后突,花生（炒）
脊柱后突,白扁豆
脊柱后突,鸭蛋
脊柱后突,鸭肉
脊柱后突,杏仁
脊柱后突,腐竹
脊柱后突,白砂糖
脊柱后突,咸鸭蛋
脊柱后突,鹌鹑蛋
脊柱后突,田螺
髋关节痛,啤酒
髋关节痛,白酒
髋关节痛,腐竹
髋关节痛,白扁豆
髋关节痛,面肥
髋关节痛,啤酒
髋关节痛,红葡萄酒
髋关节痛,白酒
髋关节痛,鸭蛋
髋关节痛,鸭肉
髋关节痛,螃蟹
髋关节痛,河蚌
扁脸,腐竹
扁脸,白扁豆
扁脸,草鱼
扁脸,猪油（板油）
扁脸,白酒
扁脸,螃蟹
扁脸,蛤蜊
扁脸,猪肚
髋、膝、肘部呈...,腐竹
髋、膝、肘部呈...,白扁豆
髋、膝、肘部呈...,草鱼
髋、膝、肘部呈...,猪油（板油）
髋、膝、肘部呈...,杏仁
髋、膝、肘部呈...,腐竹
髋、膝、肘部呈...,白扁豆
髋、膝、肘部呈...,沙丁鱼
髋、膝、肘部呈...,赤小豆
髋、膝、肘部呈...,白扁豆
髋、膝、肘部呈...,田螺
髋、膝、肘部呈...,海螺
鼻梁平塌,腐竹
鼻梁平塌,白扁豆
鼻梁平塌,草鱼
鼻梁平塌,猪油（板油）
鼻梁平塌,白酒
鼻梁平塌,螃蟹
鼻梁平塌,蛤蜊
鼻梁平塌,猪肚
青年白内障,腐竹
青年白内障,白扁豆
青年白内障,草鱼
青年白内障,猪油（板油）
颈部怕前屈，怕仰伸,啤酒
颈部怕前屈，怕仰伸,白酒
颈部怕前屈，怕仰伸,腐竹
颈部怕前屈，怕仰伸,白扁豆
颈部怕前屈，怕仰伸,面肥
颈部怕前屈，怕仰伸,啤酒
颈部怕前屈，怕仰伸,白酒
颈部怕前屈，怕仰伸,腐竹
颈部怕前屈，怕仰伸,腐竹
颈部怕前屈，怕仰伸,田螺
颈部怕前屈，怕仰伸,沙丁鱼
颈部怕前屈，怕仰伸,三文鱼
神经根损伤,啤酒
神经根损伤,白酒
神经根损伤,腐竹
神经根损伤,白扁豆
神经根损伤,面肥
神经根损伤,啤酒
神经根损伤,白酒
神经根损伤,腐竹
神经根损伤,白酒
神经根损伤,杏仁
神经根损伤,绿豆
神经根损伤,黑豆
神经根损伤,干腌菜
神经根损伤,鸡肝
神经根损伤,腐竹
神经根损伤,白扁豆
神经根损伤,鸭蛋
神经根损伤,鸭肉
神经根损伤,螃蟹
神经根损伤,蛤蜊
神经根损伤,洋葱
神经根损伤,辣椒(红、尖、干)
神经根损伤,茴香
神经根损伤,大葱
神经根损伤,咸鸭蛋
神经根损伤,咸鸭蛋
神经根损伤,花生仁（炸）
神经根损伤,羊油
骶椎腰化,腐竹
骶椎腰化,白扁豆
骶椎腰化,草鱼
骶椎腰化,油条
骶椎腰化,螃蟹
骶椎腰化,蛤蜊
骶椎腰化,油条
骶椎腰化,猪肚
骶椎腰化,鹿肉
骶椎腰化,鸡肉
骶椎腰化,鸡肝
骶椎腰化,杏仁
骶椎腰化,干腌菜
骶椎腰化,蜂蜜
骶椎腰化,啤酒
骶椎腰化,白酒
骶髂部剧烈疼痛,腐竹
骶髂部剧烈疼痛,白扁豆
骶髂部剧烈疼痛,草鱼
骶髂部剧烈疼痛,油条
骶髂部剧烈疼痛,啤酒
骶髂部剧烈疼痛,白酒
骶髂部剧烈疼痛,腐竹
骶髂部剧烈疼痛,白扁豆
骶髂关节疼痛,腐竹
骶髂关节疼痛,白扁豆
骶髂关节疼痛,草鱼
骶髂关节疼痛,油条
骶髂关节疼痛,啤酒
骶髂关节疼痛,白酒
骶髂关节疼痛,腐竹
骶髂关节疼痛,白扁豆
骶髂关节疼痛,螺丝菜
骶髂关节疼痛,干腌菜
骶髂关节疼痛,腐竹
骶髂关节疼痛,白扁豆
骶髂关节疼痛,白酒
骶髂关节疼痛,鸭血(白鸭)
骶髂关节疼痛,田螺
骶髂关节疼痛,螃蟹
臀部放射痛,啤酒
臀部放射痛,白酒
臀部放射痛,腐竹
臀部放射痛,白扁豆
下肢放射痛,啤酒
下肢放射痛,白酒
下肢放射痛,腐竹
下肢放射痛,白扁豆
下肢放射痛,啤酒
下肢放射痛,鸭蛋
下肢放射痛,鸭血(白鸭)
下肢放射痛,鸭肉
下肢放射痛,鸭血(白鸭)
下肢放射痛,绿豆
下肢放射痛,田螺
下肢放射痛,淡菜(鲜)
下肢放射痛,鸭血(白鸭)
下肢放射痛,鸡爪
下肢放射痛,鸡翅
下肢放射痛,鹅肉
下肢放射痛,杏仁
下肢放射痛,腐竹
下肢放射痛,田螺
下肢放射痛,沙丁鱼
下肢放射痛,咸鸭蛋
下肢放射痛,花生仁（炸）
下肢放射痛,咸鱼
下肢放射痛,龙虾
风寒湿痹,干腌菜
风寒湿痹,白酒
风寒湿痹,腐竹
风寒湿痹,白扁豆
风寒湿痹,啤酒
风寒湿痹,咸鸭蛋
风寒湿痹,绿豆
风寒湿痹,黑豆
风寒湿痹,黄酒
风寒湿痹,白酒
风寒湿痹,芝麻
风寒湿痹,杏仁
风寒湿痹,田螺
风寒湿痹,沙丁鱼
风寒湿痹,三文鱼
风寒湿痹,海虾
腿痛,干腌菜
腿痛,白酒
腿痛,腐竹
腿痛,白扁豆
腓肠肌撕裂,腐竹
腓肠肌撕裂,白扁豆
腓肠肌撕裂,草鱼
腓肠肌撕裂,猪油（板油）
腓肠肌撕裂,面肥
腓肠肌撕裂,啤酒
腓肠肌撕裂,红葡萄酒
腓肠肌撕裂,白酒
小腿腓部肌肉疼...,腐竹
小腿腓部肌肉疼...,白扁豆
小腿腓部肌肉疼...,草鱼
小腿腓部肌肉疼...,猪油（板油）
小腿腓部肌肉疼...,蜂蜜
小腿腓部肌肉疼...,啤酒
小腿腓部肌肉疼...,红葡萄酒
小腿腓部肌肉疼...,白酒
小腿腓部肌肉疼...,咸鸭蛋
小腿腓部肌肉疼...,花生仁（炸）
小腿腓部肌肉疼...,羊油
小腿腓部肌肉疼...,小黄鱼
腓肠肌拉伤,腐竹
腓肠肌拉伤,白扁豆
腓肠肌拉伤,草鱼
腓肠肌拉伤,猪油（板油）
腓肠肌拉伤,腐竹
腓肠肌拉伤,白扁豆
腓肠肌拉伤,螃蟹
腓肠肌拉伤,蛤蜊
腓肠肌拉伤,啤酒
腓肠肌拉伤,红葡萄酒
腓肠肌拉伤,白酒
腓肠肌拉伤,咸鸭蛋
腓骨肌对称萎缩...,腐竹
腓骨肌对称萎缩...,白扁豆
腓骨肌对称萎缩...,草鱼
腓骨肌对称萎缩...,猪油（板油）
腓骨肌对称萎缩...,腐竹
腓骨肌对称萎缩...,白扁豆
腓骨肌对称萎缩...,虾仁
腓骨肌对称萎缩...,螃蟹
腓骨肌对称萎缩...,啤酒
腓骨肌对称萎缩...,红葡萄酒
腓骨肌对称萎缩...,白酒
腓骨肌对称萎缩...,咸鸭蛋
感觉性共济失调步态,啤酒
感觉性共济失调步态,白酒
感觉性共济失调步态,鸭蛋
感觉性共济失调步态,鸭肉
肌肉的失用性萎缩,腐竹
肌肉的失用性萎缩,白扁豆
肌肉的失用性萎缩,虾仁
肌肉的失用性萎缩,螃蟹
肌肉的失用性萎缩,啤酒
肌肉的失用性萎缩,白酒
肌肉的失用性萎缩,腐竹
肌肉的失用性萎缩,白扁豆
肌肉的失用性萎缩,白酒
肌肉的失用性萎缩,咸鸭蛋
肌肉的失用性萎缩,杏仁
肌肉的失用性萎缩,绿豆
肌肉的失用性萎缩,啤酒
肌肉的失用性萎缩,江米酒
肌肉的失用性萎缩,白酒
肌肉的失用性萎缩,淡菜(鲜)
猿手畸形,腐竹
猿手畸形,白扁豆
猿手畸形,虾仁
猿手畸形,螃蟹
猿手畸形,腐竹
猿手畸形,白扁豆
猿手畸形,螃蟹
猿手畸形,蛤蜊
骨膜反应,啤酒
骨膜反应,白酒
骨膜反应,腐竹
骨膜反应,白扁豆
骨膜反应,烤鸭
骨膜反应,腐竹
骨膜反应,白扁豆
骨膜反应,草鱼
骨膜反应,啤酒
骨膜反应,白酒
骨膜反应,鸭血(白鸭)
骨膜反应,绿豆
骨膜反应,啤酒
骨膜反应,白酒
骨膜反应,鸭血(白鸭)
骨膜反应,田螺
骨膜反应,白酒
骨膜反应,淡菜(鲜)
骨膜反应,油条
骨膜反应,猪油（板油）
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,腐竹
骨囊肿,白扁豆
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,腐竹
骨囊肿,白扁豆
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,鹅肉
骨囊肿,腐竹
骨囊肿,杏仁
骨囊肿,赤小豆
骨囊肿,白扁豆
骨囊肿,螃蟹
骨囊肿,螃蟹
骨囊肿,蛤蜊
骨囊肿,猪肚
骨囊肿,羊肉(肥瘦)
骨囊肿,腐竹
骨囊肿,白扁豆
骨囊肿,螃蟹
骨囊肿,河蚌
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,绿豆
骨囊肿,黑豆
骨囊肿,鸭蛋
骨囊肿,鸭肉
骨囊肿,白扁豆
骨囊肿,螃蟹
骨囊肿,鸭血(白鸭)
骨囊肿,绿豆
骨囊肿,田螺
骨囊肿,河蚌
骨囊肿,干腌菜
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,鸡蛋黄
闫敏,腐竹
闫敏,白扁豆
闫敏,草鱼
闫敏,油条
闫敏,赤小豆
闫敏,田螺
闫敏,河蚌
闫敏,大黄鱼
纵行骨折,腐竹
纵行骨折,白扁豆
纵行骨折,草鱼
纵行骨折,油条
增生性骨膜炎,腐竹
增生性骨膜炎,白扁豆
增生性骨膜炎,草鱼
增生性骨膜炎,油条
舌型骨折,腐竹
舌型骨折,白扁豆
舌型骨折,草鱼
舌型骨折,油条
舌型骨折,黄酒
舌型骨折,腐竹
舌型骨折,白扁豆
舌型骨折,羊油
HGX,白酒
HGX,腐竹
HGX,白扁豆
HGX,草鱼
HGX,啤酒
HGX,白酒
HGX,鸭血(白鸭)
HGX,绿豆
第1跖趾关节疼...,螺丝菜
第1跖趾关节疼...,干腌菜
第1跖趾关节疼...,腐竹
第1跖趾关节疼...,白扁豆
第1跖趾关节疼...,啤酒
第1跖趾关节疼...,白酒
第1跖趾关节疼...,腐竹
第1跖趾关节疼...,白扁豆
第1跖趾关节疼...,鸭血(白鸭)
第1跖趾关节疼...,鸡爪
第1跖趾关节疼...,鸡翅
第1跖趾关节疼...,鹅肉
搭肩试验阳性,螺丝菜
搭肩试验阳性,干腌菜
搭肩试验阳性,腐竹
搭肩试验阳性,白扁豆
搭肩试验阳性,螺丝菜
搭肩试验阳性,干腌菜
搭肩试验阳性,啤酒
搭肩试验阳性,白酒
脚外侧疼,黄酒
